transaction_id,user_id,account_id,payment_type,amount,status,timestamp
T10495,U2972,A2657,Wire,870.23,failed,2026-02-23 01:17:10
T10496,U2559,A1546,Wire,556.44,completed,2026-02-18 20:36:23
T10497,U2602,A1941,Card,19.04,failed,2026-02-21 07:27:38
T10498,U1503,A2343,Wire,114.62,completed,2026-02-09 02:29:06
T10499,U635,A2647,Wire,430.33,completed,2026-02-10 17:49:10
T10500,U1241,A1121,Wire,213.32,completed,2026-02-04 02:34:27
T10501,U1563,A2624,Card,410.67,completed,2026-02-13 10:19:55
T10502,U1091,A1210,Card,624.07,completed,2026-02-04 05:28:08
T10503,U1138,A956,Wire,389.63,completed,2026-02-23 17:32:20
T10504,U2565,A2304,Card,319.42,completed,2026-02-05 08:17:47
T10505,U2589,A1373,Card,542.15,completed,2026-02-25 04:05:38
T10506,U259,A468,Wire,289.18,failed,2026-02-23 13:16:08
T10507,U2277,A1362,Wire,197.24,completed,2026-02-02 16:35:24
T10508,U1227,A2516,Wire,202.48,completed,2026-02-03 15:50:24
T10509,U2183,A1000,ACH,34.87,completed,2026-02-04 04:10:35
T10510,U2424,A2716,ACH,1036.45,completed,2026-02-02 22:31:39
T10511,U2667,A308,Card,38.52,completed,2026-02-11 20:47:37
T10512,U414,A2185,Wire,230.86,completed,2026-02-18 18:07:21
T10513,U1870,A528,Card,1188.69,completed,2026-02-06 07:25:15
T10514,U1774,A1651,Wire,276.68,completed,2026-02-26 17:45:50
T10515,U1263,A515,Card,194.89,completed,2026-02-21 17:32:39
T10516,U1178,A1809,Card,1835.31,completed,2026-02-19 19:51:27
T10517,U2877,A2567,Card,450.91,completed,2026-02-01 02:23:52
T10518,U2313,A248,Card,88.27,completed,2026-02-24 05:53:04
T10519,U501,A1628,ACH,113.95,completed,2026-02-27 12:53:30
T10520,U1059,A2670,ACH,15.93,failed,2026-02-14 18:14:26
T10521,U1254,A1317,Wire,170.05,completed,2026-02-04 10:21:22
T10522,U734,A119,Card,130.48,completed,2026-02-12 08:08:24
T10523,U846,A2223,Card,1041.13,completed,2026-02-02 13:14:16
T10524,U2343,A1273,Wire,1377.2,completed,2026-02-28 04:35:27
T10525,U547,A2464,Card,642.72,completed,2026-02-07 20:24:25
T10526,U506,A962,Wire,588.49,completed,2026-02-27 13:59:23
T10527,U2348,A2462,Wire,419.42,completed,2026-02-06 11:23:25
T10528,U2174,A639,ACH,302.59,completed,2026-02-10 20:49:27
T10529,U359,A33,ACH,1440.74,completed,2026-02-09 00:51:57
T10530,U1754,A2288,Card,518.42,completed,2026-02-22 09:21:35
T10531,U518,A1677,Wire,627.68,completed,2026-02-16 22:50:02
T10532,U958,A324,ACH,125.98,completed,2026-02-22 13:39:25
T10533,U777,A2238,Card,2018.46,completed,2026-02-21 00:43:11
T10534,U1677,A2496,Card,95.61,completed,2026-02-03 22:32:23
T10535,U386,A863,Card,900.27,completed,2026-02-11 20:24:12
T10536,U2557,A433,Card,27.31,completed,2026-02-28 21:56:08
T10537,U2944,A350,Wire,206.58,completed,2026-02-16 02:43:00
T10538,U2083,A1842,Card,481.72,pending,2026-02-07 11:30:57
T10539,U1405,A1781,ACH,1252.79,pending,2026-02-12 12:46:32
T10540,U154,A1409,Card,58.57,completed,2026-02-16 07:54:30
T10541,U1094,A763,ACH,702.53,failed,2026-02-13 11:57:00
T10542,U1435,A1969,ACH,77.64,completed,2026-02-20 08:11:34
T10543,U1628,A367,ACH,2311.76,completed,2026-02-01 16:33:55
T10544,U497,A1050,ACH,1097.89,completed,2026-02-03 22:50:29
T10545,U2357,A1129,ACH,378.01,completed,2026-02-24 16:35:11
T10546,U1940,A2481,Wire,69.02,completed,2026-02-20 15:55:47
T10547,U2905,A1856,ACH,2424.77,failed,2026-02-01 04:24:04
T10548,U2375,A1023,Card,1422.29,pending,2026-02-04 18:19:01
T10549,U790,A1629,ACH,170.3,completed,2026-02-16 22:36:52
T10550,U2019,A2134,Wire,849.1,completed,2026-02-15 22:54:10
T10551,U230,A1475,Card,250.15,completed,2026-02-24 09:21:23
T10552,U564,A2280,Wire,967.33,completed,2026-02-03 12:33:51
T10553,U2453,A2500,ACH,497.21,completed,2026-02-22 04:49:30
T10554,U1734,A274,Card,1561.55,completed,2026-02-03 18:15:30
T10555,U2086,A2455,Wire,528.6,completed,2026-02-08 05:01:20
T10556,U1976,A307,Wire,641.63,completed,2026-02-04 01:40:47
T10557,U2391,A2079,ACH,76.51,completed,2026-02-07 12:49:24
T10558,U1516,A1049,ACH,407.77,pending,2026-02-21 17:31:37
T10559,U2599,A2715,Card,177.85,completed,2026-02-15 09:32:46
T10560,U1626,A1214,Wire,451.81,completed,2026-02-03 09:01:00
T10561,U1939,A41,Wire,95.77,completed,2026-02-21 05:08:19
T10562,U875,A1316,Wire,252.41,completed,2026-02-10 00:20:29
T10563,U2221,A613,Card,354.02,completed,2026-02-21 20:09:15
T10564,U1012,A690,ACH,1035.83,completed,2026-02-26 19:39:13
T10565,U1303,A2372,Wire,928.95,pending,2026-02-24 22:07:19
T10566,U2045,A1941,Wire,235.83,completed,2026-02-06 06:11:50
T10567,U1295,A438,Wire,198.93,completed,2026-02-06 18:59:38
T10568,U2870,A646,ACH,1582.47,completed,2026-02-28 08:14:02
T10569,U1073,A1797,Wire,649.2,completed,2026-02-11 02:57:33
T10570,U811,A1116,Wire,926.43,completed,2026-02-13 11:41:09
T10571,U1577,A2795,ACH,403.68,completed,2026-02-17 13:41:15
T10572,U72,A2424,Card,594.7,completed,2026-02-04 04:05:51
T10573,U3000,A2957,ACH,95.85,completed,2026-02-04 21:00:20
T10574,U1430,A1464,ACH,1293.85,completed,2026-02-25 09:17:11
T10575,U350,A402,Wire,497.42,completed,2026-02-15 16:12:51
T10576,U2711,A1759,Card,308.03,failed,2026-02-17 21:45:47
T10577,U1284,A846,Wire,310.81,completed,2026-02-16 05:09:40
T10578,U2001,A504,Wire,44.32,completed,2026-02-11 15:08:39
T10579,U2482,A1420,ACH,296.37,completed,2026-02-05 22:11:12
T10580,U2537,A578,Card,153.01,completed,2026-02-27 01:25:38
T10581,U2071,A316,Card,1839.24,completed,2026-02-12 15:18:04
T10582,U2535,A1353,Card,1340.05,completed,2026-02-01 00:09:39
T10583,U2921,A480,Wire,420.5,completed,2026-02-23 17:10:08
T10584,U1686,A1290,Wire,593.8,completed,2026-02-27 22:26:52
T10585,U747,A989,Card,205.12,completed,2026-02-21 08:48:14
T10586,U1809,A2628,Card,583.83,failed,2026-02-07 08:50:37
T10587,U1587,A431,Wire,790.38,completed,2026-02-03 13:35:29
T10588,U540,A2144,Wire,572.31,completed,2026-02-11 14:38:04
T10589,U1621,A2601,ACH,519.84,completed,2026-02-21 09:03:36
T10590,U743,A2203,Card,126.91,completed,2026-02-24 10:01:21
T10591,U21,A2860,Wire,1404.45,completed,2026-02-12 01:35:55
T10592,U2189,A1033,Card,923.37,completed,2026-02-25 05:54:00
T10593,U502,A686,ACH,431.22,completed,2026-02-03 08:56:08
T10594,U1573,A1632,Card,160.95,completed,2026-02-02 10:50:44
T10595,U1610,A1473,Card,202.46,completed,2026-02-01 13:42:17
T10596,U1923,A1595,ACH,249.17,completed,2026-02-10 16:02:26
T10597,U2180,A386,Wire,321.1,completed,2026-02-07 05:02:11
T10598,U1974,A1787,Wire,1456.68,completed,2026-02-24 01:57:42
T10599,U1736,A1256,Wire,356.94,completed,2026-02-15 22:45:33
T10600,U884,A2595,ACH,374.2,completed,2026-02-28 11:29:06
T10601,U1554,A372,Wire,164.14,completed,2026-02-05 20:39:43
T10602,U1208,A1542,Wire,1020.88,completed,2026-02-02 08:24:22
T10603,U1437,A723,ACH,25.05,failed,2026-02-06 02:43:34
T10604,U1604,A160,Card,401.31,completed,2026-02-09 11:06:12
T10605,U1016,A481,Card,857.15,pending,2026-02-06 20:21:40
T10606,U2633,A921,ACH,322.29,completed,2026-02-18 12:16:45
T10607,U1672,A957,Wire,752.3,completed,2026-02-02 01:57:02
T10608,U976,A1666,ACH,474.73,completed,2026-02-22 05:12:27
T10609,U2205,A1094,ACH,150.37,completed,2026-02-26 10:04:01
T10610,U287,A73,Wire,424.42,completed,2026-02-05 03:35:41
T10611,U782,A2644,Card,231.38,completed,2026-02-04 16:18:30
T10612,U2231,A2313,Wire,265.15,completed,2026-02-04 14:52:48
T10613,U2427,A2849,ACH,12.01,completed,2026-02-07 12:39:01
T10614,U1419,A2866,ACH,116.83,completed,2026-02-01 20:33:47
T10615,U1640,A728,Card,46.11,completed,2026-02-14 12:42:50
T10616,U2038,A2863,Wire,746.26,completed,2026-02-16 01:20:45
T10617,U2080,A2117,ACH,738.13,completed,2026-02-19 10:42:19
T10618,U2974,A1861,Card,255.56,completed,2026-02-14 01:15:35
T10619,U941,A2699,Card,1033.39,completed,2026-02-09 18:45:31
T10620,U766,A757,Card,405.16,failed,2026-02-17 06:43:35
T10621,U2707,A1501,ACH,541.73,completed,2026-02-16 06:05:08
T10622,U2376,A2730,ACH,380.36,completed,2026-02-13 23:53:11
T10623,U388,A881,ACH,381.29,completed,2026-02-14 22:32:15
T10624,U674,A801,ACH,671.27,completed,2026-02-23 21:00:06
T10625,U1365,A1264,Card,87.39,completed,2026-02-07 08:40:46
T10626,U831,A386,ACH,291.84,completed,2026-02-06 14:32:06
T10627,U2770,A2340,ACH,378.11,completed,2026-02-12 04:35:31
T10628,U2702,A1762,ACH,614.35,completed,2026-02-17 12:51:21
T10629,U2147,A2550,ACH,1581.39,completed,2026-02-19 13:30:01
T10630,U1400,A2183,ACH,2.8,completed,2026-02-28 01:32:07
T10631,U1421,A1104,ACH,210.8,completed,2026-02-13 12:05:39
T10632,U2264,A2914,ACH,34.17,completed,2026-02-03 02:18:43
T10633,U730,A1061,ACH,598.9,completed,2026-02-03 10:49:21
T10634,U217,A1716,Card,764.73,completed,2026-02-19 03:38:45
T10635,U1441,A603,Wire,389.48,failed,2026-02-19 06:22:00
T10636,U618,A139,Wire,614.49,completed,2026-02-19 01:46:41
T10637,U1549,A102,Card,1101.43,completed,2026-02-22 16:32:39
T10638,U456,A767,ACH,458.71,completed,2026-02-10 19:20:20
T10639,U932,A1482,ACH,289.26,completed,2026-02-07 10:57:48
T10640,U2388,A2836,Wire,294.55,completed,2026-02-09 10:23:36
T10641,U210,A1707,Card,559.48,completed,2026-02-20 00:09:02
T10642,U2491,A902,Card,766.91,completed,2026-02-12 04:44:52
T10643,U1008,A714,ACH,251.34,failed,2026-02-07 21:21:16
T10644,U2654,A121,Wire,616.75,completed,2026-02-21 05:03:51
T10645,U2763,A369,Wire,8.83,completed,2026-02-19 09:08:51
T10646,U1986,A65,Wire,31.99,completed,2026-02-11 21:29:56
T10647,U555,A325,Wire,885.79,completed,2026-02-14 12:42:36
T10648,U2252,A1720,ACH,204.93,completed,2026-02-07 02:59:30
T10649,U492,A2084,Wire,104.98,completed,2026-02-14 04:44:54
T10650,U2057,A1812,Card,1278.71,completed,2026-02-18 07:20:01
T10651,U1188,A1273,ACH,371.26,completed,2026-02-10 22:22:00
T10652,U967,A901,Card,3415.7,completed,2026-02-08 23:52:18
T10653,U1493,A1282,ACH,1420.81,completed,2026-02-24 21:30:15
T10654,U2155,A1397,Card,193.26,completed,2026-02-08 17:26:45
T10655,U1425,A871,Card,730.71,pending,2026-02-17 00:35:46
T10656,U373,A32,Wire,381.28,completed,2026-02-18 02:28:24
T10657,U1528,A665,ACH,998.21,completed,2026-02-05 05:55:43
T10658,U1559,A508,Wire,472.06,completed,2026-02-20 17:48:15
T10659,U1831,A320,Card,277.67,completed,2026-02-12 14:20:10
T10660,U1706,A2225,ACH,1182.8,completed,2026-02-27 00:59:43
T10661,U637,A2032,Card,216.97,completed,2026-02-14 05:59:46
T10662,U2993,A2796,Wire,692.5,completed,2026-02-16 12:29:35
T10663,U2046,A1002,Wire,2084.2,completed,2026-02-01 16:51:31
T10664,U2802,A2224,Card,110.45,failed,2026-02-26 05:58:33
T10665,U1973,A2382,Card,727.07,completed,2026-02-09 21:27:46
T10666,U488,A527,Wire,532.47,completed,2026-02-10 12:33:21
T10667,U2651,A94,ACH,611.1,failed,2026-02-25 10:44:27
T10668,U1211,A2831,ACH,1218.85,failed,2026-02-25 08:31:12
T10669,U2697,A2387,Wire,440.86,pending,2026-02-14 17:05:58
T10670,U2445,A2129,Card,94.45,failed,2026-02-18 14:40:43
T10671,U1597,A2203,Wire,68.29,failed,2026-02-12 10:11:30
T10672,U1667,A900,ACH,358.77,pending,2026-02-26 16:53:58
T10673,U1421,A511,Wire,93.4,completed,2026-02-05 16:45:39
T10674,U894,A371,Card,22.55,completed,2026-02-03 06:39:23
T10675,U1706,A1936,Wire,2382.51,completed,2026-02-11 17:32:23
T10676,U1313,A445,Wire,201.58,completed,2026-02-24 19:31:05
T10677,U1560,A1195,ACH,376.01,completed,2026-02-28 09:52:22
T10678,U1106,A231,Wire,207.04,completed,2026-02-27 00:43:38
T10679,U2064,A581,ACH,391.63,completed,2026-02-19 07:12:21
T10680,U294,A1803,Wire,616.23,completed,2026-02-20 17:15:11
T10681,U2870,A2306,Wire,736.64,pending,2026-02-16 02:16:19
T10682,U1807,A799,Wire,382.18,failed,2026-02-16 12:30:52
T10683,U1441,A841,Wire,1678.73,completed,2026-02-11 20:49:27
T10684,U2008,A2596,ACH,105.59,completed,2026-02-15 23:29:12
T10685,U1723,A2376,ACH,475.9,completed,2026-02-01 19:22:14
T10686,U2002,A1989,Card,149.03,completed,2026-02-13 12:50:40
T10687,U318,A632,ACH,608.64,completed,2026-02-28 16:37:54
T10688,U1057,A2667,ACH,454.59,failed,2026-02-22 18:26:55
T10689,U2148,A678,ACH,633.53,completed,2026-02-07 03:34:27
T10690,U2453,A1104,ACH,1341.13,failed,2026-02-12 20:48:20
T10691,U1467,A359,ACH,486.53,completed,2026-02-28 09:01:29
T10692,U558,A2497,ACH,676.69,completed,2026-02-03 03:39:42
T10693,U2489,A2812,Wire,1316.81,completed,2026-02-03 09:51:59
T10694,U128,A2019,Wire,362.16,failed,2026-02-21 08:19:41
T10695,U2200,A645,Wire,783.17,completed,2026-02-22 18:13:29
T10696,U1601,A1596,Card,25.39,completed,2026-02-24 15:08:03
T10697,U1870,A2295,Card,873.11,completed,2026-02-12 00:54:10
T10698,U2920,A713,Wire,589.37,completed,2026-02-15 09:47:53
T10699,U1260,A1232,Wire,153.4,failed,2026-02-18 07:27:07
T10700,U1594,A2124,Wire,474.21,completed,2026-02-23 18:46:22
T10701,U1958,A2749,Card,687.67,completed,2026-02-21 06:01:22
T10702,U2704,A2926,Card,3.96,completed,2026-02-15 01:00:35
T10703,U175,A307,Card,96.41,completed,2026-02-02 22:18:15
T10704,U2436,A368,Wire,2.78,completed,2026-02-14 22:58:33
T10705,U1418,A1479,Card,328.81,completed,2026-02-04 09:16:43
T10706,U1430,A1666,Card,1154.34,completed,2026-02-17 10:51:24
T10707,U2223,A2494,ACH,251.34,completed,2026-02-11 18:43:36
T10708,U2949,A2446,Wire,9.44,completed,2026-02-01 05:39:52
T10709,U1415,A1737,Wire,400.06,completed,2026-02-13 13:23:59
T10710,U730,A1145,Card,18.66,completed,2026-02-23 17:59:41
T10711,U2374,A2858,Card,471.48,failed,2026-02-21 20:22:51
T10712,U135,A1887,Card,202.37,completed,2026-02-09 12:34:58
T10713,U2500,A463,Wire,576.66,failed,2026-02-26 04:27:07
T10714,U388,A702,ACH,14.01,completed,2026-02-05 06:25:15
T10715,U1435,A1593,Card,166.7,completed,2026-02-25 04:42:51
T10716,U2361,A2678,ACH,130.77,completed,2026-02-12 05:02:23
T10717,U1207,A1781,Card,74.44,completed,2026-02-25 12:25:13
T10718,U583,A253,Wire,611.03,pending,2026-02-12 03:33:10
T10719,U1526,A851,ACH,66.62,completed,2026-02-05 17:51:25
T10720,U161,A2537,Card,1223.51,completed,2026-02-18 19:53:19
T10721,U1472,A2300,ACH,1141.34,completed,2026-02-05 03:32:14
T10722,U1568,A1616,ACH,748.76,completed,2026-02-20 13:44:49
T10723,U1003,A1847,Wire,42.1,completed,2026-02-28 20:42:19
T10724,U2674,A465,Card,83.17,completed,2026-02-07 10:08:38
T10725,U2968,A2601,Wire,198.71,completed,2026-02-23 23:23:55
T10726,U519,A750,Wire,287.74,completed,2026-02-15 19:22:54
T10727,U824,A2812,Wire,191.63,completed,2026-02-18 18:00:00
T10728,U1981,A1265,ACH,308.47,pending,2026-02-25 18:56:14
T10729,U1507,A2386,Card,261.03,completed,2026-02-21 01:27:21
T10730,U1604,A829,ACH,134.76,completed,2026-02-03 06:11:09
T10731,U1740,A2388,Wire,67.04,completed,2026-02-06 02:19:48
T10732,U2162,A842,ACH,1702.74,completed,2026-02-07 21:19:09
T10733,U2566,A2514,ACH,390.0,completed,2026-02-14 16:02:46
T10734,U2424,A2760,ACH,56.27,failed,2026-02-21 04:40:23
T10735,U413,A2175,ACH,31.66,completed,2026-02-08 13:46:29
T10736,U1247,A753,ACH,982.12,completed,2026-02-09 00:41:25
T10737,U2576,A1567,ACH,65.91,completed,2026-02-03 16:39:28
T10738,U2992,A1125,Card,478.48,completed,2026-02-19 20:47:38
T10739,U1026,A1412,Wire,616.76,failed,2026-02-06 12:20:01
T10740,U2158,A1274,Wire,395.55,completed,2026-02-07 18:47:55
T10741,U2103,A2857,Wire,171.03,completed,2026-02-06 12:28:39
T10742,U581,A606,Card,277.1,completed,2026-02-20 12:26:37
T10743,U2733,A1118,ACH,147.51,completed,2026-02-21 10:43:53
T10744,U391,A1882,ACH,330.84,completed,2026-02-06 22:06:00
T10745,U723,A1110,Card,1705.56,completed,2026-02-23 06:47:48
T10746,U10,A2227,Card,626.07,completed,2026-02-22 02:51:35
T10747,U2077,A217,ACH,18.85,completed,2026-02-11 10:22:26
T10748,U968,A2078,Card,319.8,completed,2026-02-08 14:51:35
T10749,U1454,A2608,ACH,485.2,pending,2026-02-09 02:33:31
T10750,U541,A2597,ACH,210.73,completed,2026-02-06 08:47:03
T10751,U984,A1719,ACH,371.52,completed,2026-02-05 04:01:27
T10752,U679,A2415,Wire,578.46,completed,2026-02-01 09:40:58
T10753,U52,A1480,Wire,686.16,completed,2026-02-04 13:09:32
T10754,U2270,A2559,Card,136.69,completed,2026-02-17 21:30:07
T10755,U396,A615,Wire,1048.07,completed,2026-02-10 23:21:29
T10756,U2325,A1828,Wire,82.66,failed,2026-02-04 12:43:20
T10757,U2924,A494,ACH,296.25,completed,2026-02-07 01:20:51
T10758,U2247,A2042,ACH,714.3,completed,2026-02-02 00:45:18
T10759,U2339,A2193,Card,1088.43,completed,2026-02-07 08:41:48
T10760,U692,A1163,Wire,496.79,completed,2026-02-16 22:35:07
T10761,U652,A1246,Wire,300.34,failed,2026-02-26 08:09:17
T10762,U1504,A1839,Card,271.99,completed,2026-02-24 01:32:48
T10763,U2193,A2864,ACH,309.57,failed,2026-02-11 17:58:25
T10764,U2952,A2337,ACH,636.17,completed,2026-02-08 08:48:09
T10765,U2287,A2814,Wire,126.13,completed,2026-02-04 15:46:51
T10766,U572,A2896,ACH,304.02,completed,2026-02-21 16:50:57
T10767,U2746,A1530,Wire,487.7,completed,2026-02-19 12:31:37
T10768,U1020,A2094,Wire,89.55,pending,2026-02-16 07:55:19
T10769,U2842,A2064,Wire,19.39,completed,2026-02-24 16:08:02
T10770,U2892,A2083,Wire,1684.04,completed,2026-02-10 03:45:04
T10771,U152,A2012,Card,544.07,completed,2026-02-10 04:43:09
T10772,U2372,A1927,ACH,180.76,completed,2026-02-03 17:13:09
T10773,U820,A1181,Wire,389.84,completed,2026-02-05 08:35:44
T10774,U1073,A2324,ACH,717.16,completed,2026-02-10 11:54:43
T10775,U2700,A266,ACH,906.3,completed,2026-02-19 02:07:29
T10776,U2230,A801,Wire,311.07,completed,2026-02-07 19:23:22
T10777,U738,A781,Card,27.09,completed,2026-02-23 00:14:36
T10778,U1362,A1049,ACH,96.13,completed,2026-02-05 10:00:22
T10779,U766,A1245,Card,1154.41,completed,2026-02-02 13:29:29
T10780,U2551,A516,Wire,265.96,completed,2026-02-21 15:02:15
T10781,U888,A461,Card,860.94,completed,2026-02-15 16:41:58
T10782,U1717,A1541,Wire,432.51,completed,2026-02-03 20:25:18
T10783,U806,A761,ACH,477.52,completed,2026-02-21 08:07:01
T10784,U1459,A1571,ACH,231.3,completed,2026-02-21 18:00:19
T10785,U2170,A1846,Wire,1305.77,completed,2026-02-09 00:47:25
T10786,U2544,A475,ACH,3025.96,completed,2026-02-20 16:54:37
T10787,U2978,A2774,Wire,44.99,completed,2026-02-16 18:50:00
T10788,U1867,A1440,Card,67.84,completed,2026-02-14 13:34:01
T10789,U1202,A2873,Card,435.96,completed,2026-02-03 10:03:49
T10790,U1156,A1140,Card,603.95,completed,2026-02-27 04:19:55
T10791,U2011,A2814,ACH,10.44,completed,2026-02-25 00:14:22
T10792,U2751,A1291,Card,171.3,completed,2026-02-01 05:47:48
T10793,U662,A1258,ACH,443.04,completed,2026-02-10 17:39:46
T10794,U1265,A2582,ACH,187.09,completed,2026-02-18 08:29:05
T10795,U1639,A29,Card,43.36,completed,2026-02-19 09:23:49
T10796,U1527,A838,ACH,466.43,completed,2026-02-11 19:54:38
T10797,U2359,A545,Wire,153.22,completed,2026-02-14 17:57:41
T10798,U2129,A2447,Card,32.4,completed,2026-02-19 17:36:56
T10799,U1213,A1119,ACH,74.23,completed,2026-02-28 20:53:46
T10800,U1653,A2342,Card,171.49,pending,2026-02-17 23:42:19
T10801,U1709,A179,Card,232.64,completed,2026-02-08 10:31:57
T10802,U966,A155,Wire,756.76,completed,2026-02-19 09:03:58
T10803,U2632,A1826,Card,795.28,completed,2026-02-10 12:02:03
T10804,U1146,A1965,ACH,311.33,completed,2026-02-12 09:43:11
T10805,U2427,A1004,Card,11.35,completed,2026-02-24 17:18:36
T10806,U221,A1662,ACH,387.08,completed,2026-02-22 17:37:41
T10807,U675,A2375,Wire,86.47,completed,2026-02-20 18:32:38
T10808,U124,A985,ACH,263.07,completed,2026-02-19 06:00:00
T10809,U59,A1368,Card,271.79,completed,2026-02-26 08:08:20
T10810,U703,A1857,Card,4.06,completed,2026-02-02 04:28:52
T10811,U1691,A2572,Card,397.24,pending,2026-02-07 12:09:11
T10812,U1097,A2550,ACH,323.39,completed,2026-02-11 15:21:35
T10813,U1610,A1471,Wire,71.09,pending,2026-02-17 01:43:29
T10814,U1228,A424,ACH,15.64,completed,2026-02-25 09:17:16
T10815,U202,A1150,Wire,590.67,pending,2026-02-24 07:24:49
T10816,U323,A2916,Wire,108.22,completed,2026-02-13 12:56:07
T10817,U1972,A1409,Card,601.98,completed,2026-02-15 02:28:21
T10818,U705,A1456,Wire,1257.11,completed,2026-02-14 11:55:04
T10819,U1665,A2328,Card,137.56,completed,2026-02-21 10:57:04
T10820,U2326,A1011,Wire,724.31,completed,2026-02-23 19:17:10
T10821,U1390,A1000,ACH,877.71,completed,2026-02-03 17:07:51
T10822,U356,A2438,Wire,98.64,completed,2026-02-03 23:51:17
T10823,U1242,A2049,ACH,505.73,completed,2026-02-08 20:27:21
T10824,U2090,A2801,Wire,309.11,completed,2026-02-03 23:40:41
T10825,U1177,A935,Wire,47.2,completed,2026-02-27 13:12:07
T10826,U2308,A2532,ACH,290.06,completed,2026-02-27 13:51:01
T10827,U265,A2835,ACH,257.17,completed,2026-02-21 00:24:19
T10828,U1547,A2138,Card,160.24,completed,2026-02-26 06:11:07
T10829,U2164,A1308,Card,522.77,completed,2026-02-18 10:55:18
T10830,U947,A2445,Card,119.93,completed,2026-02-07 03:45:50
T10831,U70,A1046,ACH,2358.0,completed,2026-02-17 13:37:53
T10832,U1307,A1001,ACH,41.25,completed,2026-02-12 03:33:46
T10833,U184,A1305,Wire,790.43,completed,2026-02-14 09:04:50
T10834,U1480,A2976,Card,570.93,completed,2026-02-13 18:12:05
T10835,U188,A1389,Wire,141.72,completed,2026-02-25 19:51:12
T10836,U1214,A864,Wire,107.17,completed,2026-02-11 21:19:55
T10837,U1713,A1692,Wire,296.49,completed,2026-02-06 16:29:38
T10838,U1391,A210,Card,1913.54,completed,2026-02-10 02:30:41
T10839,U929,A2366,Wire,112.69,completed,2026-02-03 01:05:23
T10840,U820,A977,Wire,1185.48,completed,2026-02-09 06:33:26
T10841,U413,A2693,ACH,2599.83,completed,2026-02-01 00:48:49
T10842,U1670,A2319,Wire,193.16,completed,2026-02-17 20:47:42
T10843,U1852,A1195,Card,1707.76,completed,2026-02-12 18:22:52
T10844,U934,A2782,Card,260.0,completed,2026-02-25 21:42:27
T10845,U1506,A591,Wire,47.46,completed,2026-02-13 14:20:06
T10846,U1682,A312,Card,382.94,completed,2026-02-23 10:53:41
T10847,U2826,A534,ACH,280.45,completed,2026-02-21 06:56:57
T10848,U2083,A2952,Wire,1.53,completed,2026-02-28 02:04:06
T10849,U2940,A335,Card,325.89,completed,2026-02-03 07:23:01
T10850,U1530,A2093,Wire,207.98,completed,2026-02-02 08:44:51
T10851,U1509,A389,ACH,408.73,failed,2026-02-04 07:01:07
T10852,U681,A2027,Card,543.96,completed,2026-02-10 15:47:56
T10853,U202,A1825,Wire,1518.93,completed,2026-02-08 19:26:45
T10854,U1501,A969,Wire,158.98,completed,2026-02-23 09:33:16
